system:index,classification,.geo
0_13315,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,27.960063218220107]}"
0_13316,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,27.960063218220107]}"
0_13317,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,27.960063218220107]}"
0_13318,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,27.960063218220107]}"
0_13319,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,27.960063218220107]}"
0_13320,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,27.960063218220107]}"
0_13321,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,27.960063218220107]}"
0_13322,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,27.960063218220107]}"
0_13323,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,27.960063218220107]}"
0_13324,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,27.960063218220107]}"
0_13325,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,27.960063218220107]}"
0_13326,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,27.960063218220107]}"
0_13327,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,27.960063218220107]}"
0_13328,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,27.960063218220107]}"
0_13329,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,27.960063218220107]}"
0_13330,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,27.960063218220107]}"
0_13331,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,27.960063218220107]}"
0_13332,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,27.960063218220107]}"
0_13333,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.849624063591,27.960063218220107]}"
0_13334,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.89453982779698,27.960063218220107]}"
0_13335,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93945559200294,27.960063218220107]}"
0_13336,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.98437135620892,27.960063218220107]}"
0_13337,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.0292871204149,27.960063218220107]}"
0_13338,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.07420288462087,27.960063218220107]}"
0_13339,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.11911864882686,27.960063218220107]}"
0_13340,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16403441303282,27.960063218220107]}"
0_13341,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,27.960063218220107]}"
0_13342,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,27.960063218220107]}"
0_13343,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,27.960063218220107]}"
0_13344,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,27.960063218220107]}"
0_13345,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,27.960063218220107]}"
0_13346,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,27.960063218220107]}"
0_13347,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,27.960063218220107]}"
0_13348,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,27.960063218220107]}"
0_13349,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,27.960063218220107]}"
0_13350,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,27.960063218220107]}"
0_13351,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,27.960063218220107]}"
0_13352,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,27.960063218220107]}"
0_13353,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,27.960063218220107]}"
0_13354,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,27.960063218220107]}"
0_13355,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,27.960063218220107]}"
0_13356,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,27.960063218220107]}"
0_13357,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,27.960063218220107]}"
0_13358,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,27.960063218220107]}"
0_13359,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,27.960063218220107]}"
0_13360,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,27.960063218220107]}"
0_13361,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,27.960063218220107]}"
0_13362,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,27.960063218220107]}"
0_13363,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,27.960063218220107]}"
0_13364,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,27.960063218220107]}"
0_13365,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,27.960063218220107]}"
0_13366,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,27.960063218220107]}"
0_13367,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,27.960063218220107]}"
0_13368,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,27.960063218220107]}"
0_13369,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,27.960063218220107]}"
0_13370,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,27.960063218220107]}"
0_13371,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.55642310341808,27.960063218220107]}"
0_13372,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.60133886762407,27.960063218220107]}"
0_13373,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.64625463183005,27.960063218220107]}"
0_13374,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69117039603601,27.960063218220107]}"
0_13375,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.736086160242,27.960063218220107]}"
0_13376,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.78100192444796,27.960063218220107]}"
0_13377,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.82591768865394,27.960063218220107]}"
0_13378,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.87083345285993,27.960063218220107]}"
0_13379,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.9157492170659,27.960063218220107]}"
0_13380,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.96066498127188,27.960063218220107]}"
0_13381,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.00558074547784,27.960063218220107]}"
0_13382,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.05049650968382,27.960063218220107]}"
0_13383,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.0954122738898,27.960063218220107]}"
0_13384,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.14032803809577,27.960063218220107]}"
0_13385,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.18524380230176,27.960063218220107]}"
0_13386,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.23015956650772,27.960063218220107]}"
0_13387,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.2750753307137,27.960063218220107]}"
0_13388,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31999109491969,27.960063218220107]}"
0_13389,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.36490685912565,27.960063218220107]}"
0_13390,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40982262333164,27.960063218220107]}"
0_13391,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4547383875376,27.960063218220107]}"
0_13392,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.49965415174358,27.960063218220107]}"
0_13393,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.54456991594957,27.960063218220107]}"
0_13394,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.58948568015553,27.960063218220107]}"
0_13395,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.63440144436152,27.960063218220107]}"
0_13396,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67931720856748,27.960063218220107]}"
0_13397,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.72423297277346,27.960063218220107]}"
0_13398,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.76914873697945,27.960063218220107]}"
0_13399,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.81406450118541,27.960063218220107]}"
0_13400,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.8589802653914,27.960063218220107]}"
0_13401,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.90389602959738,27.960063218220107]}"
0_13402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.94881179380334,27.960063218220107]}"
0_13403,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,27.960063218220107]}"
0_13404,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,27.960063218220107]}"
0_13405,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,27.960063218220107]}"
0_13406,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,27.960063218220107]}"
0_13407,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,27.960063218220107]}"
0_13408,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,27.960063218220107]}"
0_13409,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,27.960063218220107]}"
0_13410,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,27.960063218220107]}"
0_13411,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,27.960063218220107]}"
0_13412,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,27.960063218220107]}"
0_13413,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,27.960063218220107]}"
0_13414,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,27.960063218220107]}"
0_13415,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,27.960063218220107]}"
0_13416,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,27.960063218220107]}"
0_13417,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,27.960063218220107]}"
0_13418,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,27.960063218220107]}"
0_13419,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,27.960063218220107]}"
0_13420,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,27.960063218220107]}"
0_13421,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,27.960063218220107]}"
0_13422,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,27.960063218220107]}"
0_13423,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,27.960063218220107]}"
0_13424,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,27.960063218220107]}"
0_13425,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,27.960063218220107]}"
0_13426,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,27.960063218220107]}"
0_13427,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,27.960063218220107]}"
0_13428,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,27.960063218220107]}"
0_13429,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,27.960063218220107]}"
0_13430,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,27.960063218220107]}"
0_13431,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,27.960063218220107]}"
0_13432,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,27.960063218220107]}"
0_13433,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,27.960063218220107]}"
0_13434,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,27.960063218220107]}"
0_13435,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,27.960063218220107]}"
0_13436,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,27.960063218220107]}"
0_13437,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,27.960063218220107]}"
0_13438,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,27.960063218220107]}"
0_13439,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,27.960063218220107]}"
0_13440,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,27.960063218220107]}"
0_13441,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,27.960063218220107]}"
0_13442,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,27.960063218220107]}"
0_13443,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,27.960063218220107]}"
0_13444,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,27.960063218220107]}"
0_13445,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,27.960063218220107]}"
0_13446,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,27.960063218220107]}"
0_13447,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,27.960063218220107]}"
0_13448,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,27.960063218220107]}"
0_13449,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.05985271148423,27.960063218220107]}"
0_13450,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.1047684756902,27.960063218220107]}"
0_13451,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14968423989617,27.960063218220107]}"
0_13452,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.19460000410216,27.960063218220107]}"
0_13453,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.23951576830812,27.960063218220107]}"
0_13454,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2844315325141,27.960063218220107]}"
0_13455,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.32934729672007,27.960063218220107]}"
0_13456,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.37426306092605,27.960063218220107]}"
0_13457,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.41917882513204,27.960063218220107]}"
0_13458,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.464094589338,27.960063218220107]}"
0_13459,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.50901035354399,27.960063218220107]}"
0_13460,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55392611774995,27.960063218220107]}"
0_13461,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59884188195593,27.960063218220107]}"
0_13462,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64375764616192,27.960063218220107]}"
0_13463,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.68867341036788,27.960063218220107]}"
0_13464,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.73358917457386,27.960063218220107]}"
0_13465,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77850493877983,27.960063218220107]}"
0_13466,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82342070298581,27.960063218220107]}"
0_13467,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,28.00497898242608]}"
0_13468,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,28.00497898242608]}"
0_13469,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,28.00497898242608]}"
0_13470,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,28.00497898242608]}"
0_13471,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,28.00497898242608]}"
0_13472,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,28.00497898242608]}"
0_13473,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,28.00497898242608]}"
0_13474,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,28.00497898242608]}"
0_13475,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,28.00497898242608]}"
0_13476,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,28.00497898242608]}"
0_13477,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,28.00497898242608]}"
0_13478,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,28.00497898242608]}"
0_13479,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,28.00497898242608]}"
