system:index,classification,.geo
0_1475,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,17.53960592243366]}"
0_1476,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,17.53960592243366]}"
0_1477,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,17.53960592243366]}"
0_1478,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,17.53960592243366]}"
0_1479,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,17.53960592243366]}"
0_1480,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402326,17.53960592243366]}"
0_1481,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,17.53960592243366]}"
0_1482,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,17.53960592243366]}"
0_1483,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7173737566412,17.53960592243366]}"
0_1484,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,17.53960592243366]}"
0_1485,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505314,17.53960592243366]}"
0_1486,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,17.53960592243366]}"
0_1487,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8970368134651,17.53960592243366]}"
0_1488,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767107,17.53960592243366]}"
0_1489,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,17.53960592243366]}"
0_1490,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,17.53960592243366]}"
0_1491,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.076699870289,17.53960592243366]}"
0_1492,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,17.53960592243366]}"
0_1493,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870095,17.53960592243366]}"
0_1494,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21144716290694,17.53960592243366]}"
0_1495,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25636292711292,17.53960592243366]}"
0_1496,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30127869131888,17.53960592243366]}"
0_1497,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.34619445552487,17.53960592243366]}"
0_1498,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39111021973083,17.53960592243366]}"
0_1499,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43602598393682,17.53960592243366]}"
0_1500,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4809417481428,17.53960592243366]}"
0_1501,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52585751234876,17.53960592243366]}"
0_1502,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57077327655475,17.53960592243366]}"
0_1503,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,17.53960592243366]}"
0_1504,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8402678617906,17.53960592243366]}"
0_1505,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,17.53960592243366]}"
0_1506,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.93009939020256,17.53960592243366]}"
0_1507,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97501515440852,17.53960592243366]}"
0_1508,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0199309186145,17.53960592243366]}"
0_1509,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06484668282047,17.53960592243366]}"
0_1510,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10976244702645,17.53960592243366]}"
0_1511,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15467821123244,17.53960592243366]}"
0_1512,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1995939754384,17.53960592243366]}"
0_1513,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.24450973964439,17.53960592243366]}"
0_1514,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,17.53960592243366]}"
0_1515,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33434126805633,17.53960592243366]}"
0_1516,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.37925703226232,17.53960592243366]}"
0_1517,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42417279646828,17.53960592243366]}"
0_1518,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46908856067427,17.53960592243366]}"
0_1519,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51400432488025,17.53960592243366]}"
0_1520,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55892008908621,17.53960592243366]}"
0_1521,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.10040624522605,17.584521686639633]}"
0_1522,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.14532200943204,17.584521686639633]}"
0_1523,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.19023777363802,17.584521686639633]}"
0_1524,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.23515353784398,17.584521686639633]}"
0_1525,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.28006930204997,17.584521686639633]}"
0_1526,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,17.584521686639633]}"
0_1527,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,17.584521686639633]}"
0_1528,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,17.584521686639633]}"
0_1529,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,17.584521686639633]}"
0_1530,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,17.584521686639633]}"
0_1531,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,17.584521686639633]}"
0_1532,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,17.584521686639633]}"
0_1533,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,17.584521686639633]}"
0_1534,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,17.584521686639633]}"
0_1535,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,17.584521686639633]}"
0_1536,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,17.584521686639633]}"
0_1537,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,17.584521686639633]}"
0_1538,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,17.584521686639633]}"
0_1539,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,17.584521686639633]}"
0_1540,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,17.584521686639633]}"
0_1541,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,17.584521686639633]}"
0_1542,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,17.584521686639633]}"
0_1543,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,17.584521686639633]}"
0_1544,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,17.584521686639633]}"
0_1545,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,17.584521686639633]}"
0_1546,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,17.584521686639633]}"
0_1547,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,17.584521686639633]}"
0_1548,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,17.584521686639633]}"
0_1549,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,17.584521686639633]}"
0_1550,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,17.584521686639633]}"
0_1551,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,17.584521686639633]}"
0_1552,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,17.584521686639633]}"
0_1553,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,17.584521686639633]}"
0_1554,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402326,17.584521686639633]}"
0_1555,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,17.584521686639633]}"
0_1556,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,17.584521686639633]}"
0_1557,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7173737566412,17.584521686639633]}"
0_1558,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,17.584521686639633]}"
0_1559,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505314,17.584521686639633]}"
0_1560,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,17.584521686639633]}"
0_1561,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8970368134651,17.584521686639633]}"
0_1562,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767107,17.584521686639633]}"
0_1563,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,17.584521686639633]}"
0_1564,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,17.584521686639633]}"
0_1565,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.076699870289,17.584521686639633]}"
0_1566,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,17.584521686639633]}"
0_1567,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870095,17.584521686639633]}"
0_1568,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21144716290694,17.584521686639633]}"
0_1569,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25636292711292,17.584521686639633]}"
0_1570,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30127869131888,17.584521686639633]}"
0_1571,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.34619445552487,17.584521686639633]}"
0_1572,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39111021973083,17.584521686639633]}"
0_1573,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43602598393682,17.584521686639633]}"
0_1574,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4809417481428,17.584521686639633]}"
0_1575,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52585751234876,17.584521686639633]}"
0_1576,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57077327655475,17.584521686639633]}"
0_1577,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.61568904076071,17.584521686639633]}"
0_1578,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8402678617906,17.584521686639633]}"
0_1579,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,17.584521686639633]}"
0_1580,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.93009939020256,17.584521686639633]}"
0_1581,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97501515440852,17.584521686639633]}"
0_1582,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0199309186145,17.584521686639633]}"
0_1583,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06484668282047,17.584521686639633]}"
0_1584,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10976244702645,17.584521686639633]}"
0_1585,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15467821123244,17.584521686639633]}"
0_1586,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1995939754384,17.584521686639633]}"
0_1587,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.24450973964439,17.584521686639633]}"
0_1588,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,17.584521686639633]}"
0_1589,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33434126805633,17.584521686639633]}"
0_1590,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.37925703226232,17.584521686639633]}"
0_1591,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42417279646828,17.584521686639633]}"
0_1592,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46908856067427,17.584521686639633]}"
0_1593,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51400432488025,17.584521686639633]}"
0_1594,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55892008908621,17.584521686639633]}"
0_1595,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.10040624522605,17.629437450845607]}"
0_1596,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.14532200943204,17.629437450845607]}"
0_1597,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.19023777363802,17.629437450845607]}"
0_1598,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.23515353784398,17.629437450845607]}"
0_1599,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.28006930204997,17.629437450845607]}"
0_1600,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,17.629437450845607]}"
0_1601,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,17.629437450845607]}"
0_1602,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,17.629437450845607]}"
0_1603,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,17.629437450845607]}"
0_1604,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,17.629437450845607]}"
0_1605,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,17.629437450845607]}"
0_1606,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,17.629437450845607]}"
0_1607,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,17.629437450845607]}"
0_1608,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,17.629437450845607]}"
0_1609,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,17.629437450845607]}"
0_1610,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,17.629437450845607]}"
0_1611,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,17.629437450845607]}"
0_1612,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,17.629437450845607]}"
0_1613,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,17.629437450845607]}"
0_1614,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,17.629437450845607]}"
0_1615,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,17.629437450845607]}"
0_1616,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,17.629437450845607]}"
0_1617,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,17.629437450845607]}"
0_1618,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,17.629437450845607]}"
0_1619,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,17.629437450845607]}"
0_1620,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,17.629437450845607]}"
0_1621,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,17.629437450845607]}"
0_1622,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,17.629437450845607]}"
0_1623,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,17.629437450845607]}"
0_1624,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,17.629437450845607]}"
0_1625,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,17.629437450845607]}"
0_1626,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,17.629437450845607]}"
0_1627,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,17.629437450845607]}"
0_1628,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402326,17.629437450845607]}"
0_1629,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,17.629437450845607]}"
0_1630,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,17.629437450845607]}"
0_1631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7173737566412,17.629437450845607]}"
0_1632,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,17.629437450845607]}"
0_1633,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505314,17.629437450845607]}"
0_1634,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,17.629437450845607]}"
0_1635,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8970368134651,17.629437450845607]}"
0_1636,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767107,17.629437450845607]}"
0_1637,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,17.629437450845607]}"
0_1638,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,17.629437450845607]}"
0_1639,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.076699870289,17.629437450845607]}"
0_1640,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,17.629437450845607]}"
0_1641,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870095,17.629437450845607]}"
0_1642,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21144716290694,17.629437450845607]}"
